228.500000000000,88.5000000000000,82,179
228.500000000000,90.5000000000000,57,81
228.500000000000,89.5000000000000,57,82
228.500000000000,88.5000000000000,55,84
227.500000000000,87.5000000000000,56,86
227.500000000000,86.5000000000000,55,85
226.500000000000,84.5000000000000,56,87
226.500000000000,82.5000000000000,70,87
224.500000000000,77.5000000000000,72,96
223.500000000000,73.5000000000000,63,97
220.500000000000,71.5000000000000,75,100
219.500000000000,70.5000000000000,61,100
218.500000000000,70.5000000000000,57,101
217.500000000000,70.5000000000000,79,99
216.500000000000,68.5000000000000,79,102
215.500000000000,67.5000000000000,82,102
214.500000000000,65.5000000000000,61,102
213.500000000000,64.5000000000000,66,103
211.500000000000,62.5000000000000,67,105
209.500000000000,60.5000000000000,72,106
207.500000000000,59.5000000000000,69,186
204.500000000000,58.5000000000000,68,182
203.500000000000,57.5000000000000,64,110
204.500000000000,56.5000000000000,53,110
201.500000000000,54.5000000000000,50,110
200.500000000000,53.5000000000000,51,114
198.500000000000,47.5000000000000,61,120
198.500000000000,46.5000000000000,60,120
196.500000000000,48.5000000000000,53,116
196.500000000000,47.5000000000000,52,116
195.500000000000,41.5000000000000,52,122
193.500000000000,38.5000000000000,67,127
188.500000000000,39.5000000000000,74,126
187.500000000000,38.5000000000000,71,125
181.500000000000,36.5000000000000,68,127
185.500000000000,34.5000000000000,60,130
184.500000000000,29.5000000000000,59,135
182.500000000000,27.5000000000000,68,137
180.500000000000,24.5000000000000,75,139
177.500000000000,22.5000000000000,73,141
176.500000000000,22.5000000000000,75,140
174.500000000000,49.5000000000000,49,112
173.500000000000,55.5000000000000,29,106
208.500000000000,164.500000000000,42,94
169.500000000000,49.5000000000000,80,111
166.500000000000,16.5000000000000,87,144
202.500000000000,164.500000000000,47,99
201.500000000000,164.500000000000,34,100
194.500000000000,14.5000000000000,59,96
198.500000000000,163.500000000000,40,99
196.500000000000,163.500000000000,40,100
183.500000000000,12.5000000000000,52,88
183.500000000000,12.5000000000000,58,81
186.500000000000,12.5000000000000,57,81
190.500000000000,11.5000000000000,65,82
202.500000000000,10.5000000000000,53,82
160.500000000000,10.5000000000000,104,119
166.500000000000,9.50000000000000,91,102
173.500000000000,8.50000000000000,84,96
177.500000000000,7.50000000000000,87,99
166.500000000000,9.50000000000000,101,114
166.500000000000,9.50000000000000,102,121
163.500000000000,10.5000000000000,114,149
174.500000000000,39.5000000000000,103,120
174.500000000000,23.5000000000000,104,128
147.500000000000,64.5000000000000,134,130
150.500000000000,64.5000000000000,162,257
207.500000000000,57.5000000000000,113,204
210.500000000000,36.5000000000000,116,245
215.500000000000,5.50000000000000,139,260
242.500000000000,24.5000000000000,147,218
245.500000000000,0.500000000000000,115,261
211.500000000000,0.500000000000000,209,314
263.500000000000,0.500000000000000,140,140
272.500000000000,41.5000000000000,58,97
335.500000000000,34.5000000000000,70,75
279.500000000000,20.5000000000000,133,135
284.500000000000,19.5000000000000,135,136
297.500000000000,41.5000000000000,104,126
353.500000000000,71.5000000000000,26,38
317.500000000000,48.5000000000000,116,119
334.500000000000,51.5000000000000,115,142
336.500000000000,103.500000000000,115,102
371.500000000000,103.500000000000,82,47
339.500000000000,103.500000000000,114,81
340.500000000000,103.500000000000,114,64
341.500000000000,101.500000000000,114,79
350.500000000000,93.5000000000000,104,73
352.500000000000,93.5000000000000,104,76
354.500000000000,97.5000000000000,103,71
355.500000000000,96.5000000000000,91,69
362.500000000000,95.5000000000000,92,53
373.500000000000,97.5000000000000,79,56
376.500000000000,97.5000000000000,78,56
376.500000000000,98.5000000000000,78,57
384.500000000000,100.500000000000,70,55
379.500000000000,101.500000000000,75,54
388.500000000000,94.5000000000000,71,62
389.500000000000,95.5000000000000,70,61
376.500000000000,99.5000000000000,80,73
384.500000000000,103.500000000000,71,69
384.500000000000,103.500000000000,73,73
383.500000000000,181.500000000000,59,107
372.500000000000,171.500000000000,68,136
385.500000000000,166.500000000000,55,120
383.500000000000,95.5000000000000,72,65
413.500000000000,101.500000000000,40,74
379.500000000000,194.500000000000,56,99
382.500000000000,182.500000000000,51,100
373.500000000000,179.500000000000,54,102
375.500000000000,182.500000000000,51,91
373.500000000000,181.500000000000,53,92
372.500000000000,142.500000000000,56,146
372.500000000000,154.500000000000,52,110
374.500000000000,163.500000000000,50,100
373.500000000000,163.500000000000,34,107
373.500000000000,190.500000000000,34,78
375.500000000000,155.500000000000,52,129
374.500000000000,155.500000000000,52,129
374.500000000000,180.500000000000,51,103
374.500000000000,177.500000000000,50,107
374.500000000000,206.500000000000,50,76
372.500000000000,206.500000000000,51,75
373.500000000000,198.500000000000,50,83
370.500000000000,198.500000000000,52,81
370.500000000000,181.500000000000,52,98
369.500000000000,180.500000000000,51,95
368.500000000000,179.500000000000,51,94
368.500000000000,178.500000000000,44,73
368.500000000000,178.500000000000,44,73
368.500000000000,182.500000000000,43,67
367.500000000000,204.500000000000,43,45
369.500000000000,205.500000000000,30,65
368.500000000000,202.500000000000,44,55
368.500000000000,203.500000000000,43,66
368.500000000000,198.500000000000,43,57
367.500000000000,205.500000000000,25,49
367.500000000000,181.500000000000,44,73
366.500000000000,190.500000000000,45,83
358.500000000000,190.500000000000,53,83
358.500000000000,160.500000000000,53,113
358.500000000000,158.500000000000,53,115
